light,temp,open
0,0.309720588,0
0,0.312073529,0
0,0.309720588,0
0,0.312073529,0
0,0.309720588,0
0,0.31325,0
0,0.312073529,0
0,0.310897059,0
0,0.31325,0
0,0.31325,0
0,0.312073529,0
0,0.312073529,0
0,0.310897059,0
0,0.310897059,0
0,0.310897059,0
0,0.310897059,0
0,0.312073529,0
0,0.31325,0
0,0.312073529,0
0,0.310897059,0
0,0.31325,0
0,0.312073529,0
0,0.310897059,0
0,0.31325,0
0,0.31325,0
0,0.309720588,0
0,0.310897059,0
0,0.31325,0
0,0.312073529,0
0,0.312073529,0
0,0.312073529,0
0,0.31325,0
0,0.314426471,0
0,0.31325,0
0,0.310897059,0
0,0.312073529,0
0,0.309720588,0
0,0.312073529,0
0,0.309720588,0
0,0.309720588,0
0,0.310897059,0
0,0.31325,0
0,0.31325,0
0,0.314426471,0
0,0.312073529,0
0,0.312073529,0
0,0.309720588,0
0,0.310897059,0
0,0.310897059,0
0,0.310897059,0
0,0.312073529,0
0,0.312073529,0
0,0.31325,0
0,0.310897059,0
0,0.309720588,0
0,0.309720588,0
0,0.310897059,0
0,0.310897059,0
0,0.312073529,0
0,0.309720588,0
